POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
69029001;20221210;0,0;1;0;9;0,8;1;338;9;1,9;1;1153;9;0,9;1;1,35;1;0,3;9;0,5;9;252;9;1,1;1;1,4;1;1010,6;1;1005,7;1;4,9;1;10,5;1;310;9;2053;9;7,0;1;330;9;1923;9;;;;;;;;;9,1;1;;;1839;9;72;1;1151;9;95;1;347;9;0;9;860;9;5,4;9;;;82;1;0;9;116;9;;;;;0;9;;;;;;;;;1;9;0;9;;;;;;;;;;;;;0;9;0;9;1;9;;;0,8;9;0,7;9;;;;;;;;;0;9;;
69029001;20221211;0,0;1;;;-4,3;1;711;9;-1,7;1;1302;9;-2,7;1;-3,00;1;-6,6;9;-6,0;9;1440;9;2,6;1;-3,0;1;1012,2;1;1011,0;1;2,7;1;8,8;1;330;1;328;9;6,2;1;320;1;342;9;;;;;;;;;8,3;1;;;328;9;79;1;5;9;92;1;1756;9;0;9;1437;9;4,4;9;;;87;1;0;9;203;9;;;;;0;9;;;;;;;;;;;0;9;;;;;;;;;;;;;;;0;9;0;9;;;0,3;9;0,3;9;;;;;;;;;0;9;0;9
69029001;20221212;3,4;1;510;9;-3,5;1;1816;9;0,5;1;1253;9;-1,8;1;-1,50;1;-3,1;9;-3,4;9;1402;9;4,0;1;-1,5;1;1010,5;1;1006,1;1;1,5;1;4,8;1;40;1;1450;9;3,3;1;30;1;1457;9;;;;;;;;;4,3;1;;;1449;9;74;1;1255;9;94;1;2328;9;0;9;1300;9;4,6;9;;;86;1;76;9;333;9;;;;;15;9;;;;;;;;;1;9;0;9;;;;;;;;;;;;;0;9;0;9;1;9;;;0,4;9;0,4;9;;;;;;;;;0;9;0;9
69029001;20221213;1,2;1;347;9;-2,1;1;2125;9;3,7;1;537;9;0,0;1;0,80;1;-2,1;9;-2,1;9;683;9;5,8;1;0,8;1;1004,2;1;1002,2;1;1,5;1;4,2;1;340;1;808;9;3,2;1;340;1;811;9;;;;;;;;;4,1;1;;;810;9;91;1;1310;9;98;1;2110;9;0;9;1440;9;5,8;9;;;95;1;2;9;174;9;;;;;0;9;;;;;;;;;1;9;1;9;;;;;;;;;;;;;;;0;9;1;9;;;0,3;9;0,3;9;;;;;;;;;1;9;1;9
69029001;20221214;0,2;1;76;9;0,5;1;2032;9;10,7;1;1409;9;6,6;1;5,60;1;-0,4;9;-0,2;9;0;9;10,2;1;5,6;1;1002,1;1;1000,7;1;3,2;1;11,1;1;180;1;1728;9;7,7;1;180;1;1728;9;;;;;;;;;10,3;1;;;1725;9;85;1;1406;9;99;1;523;9;0;9;1440;9;9,1;9;;;93;1;16;9;201;9;;;;;3;9;;;;;;;;;0;9;1;9;;;;;;;;;0;9;;;0;9;0;9;1;9;;;0,0;9;0,0;9;;;;;;;;;0;9;0;9
69029001;20221215;21,6;1;867;9;3,8;1;1751;9;7,9;1;927;9;5,8;1;5,85;1;3,6;9;3,5;9;0;9;4,1;1;5,9;1;1001,6;1;999,0;1;2,6;1;8,0;1;330;1;1927;9;5,2;1;340;1;1930;9;;;;;;;;;7,8;1;;;1927;9;89;1;953;9;97;1;1341;9;0;9;1440;9;8,7;9;;;94;1;0;9;26;9;;;;;0;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;0,2;9;0,2;9;;;;;;;;;0;9;0;9
69029001;20221216;0,0;1;92;9;0,7;1;1707;9;1,8;1;601;9;1,1;1;1,25;1;0,2;9;0,2;9;178;9;1,1;1;1,3;1;1012,8;1;1004,4;1;4,3;1;10,3;1;330;9;2007;9;7,0;1;340;9;2118;9;;;;;;;;;9,8;1;;;2010;9;77;1;1928;9;95;1;433;9;0;9;1357;9;5,9;9;;;88;1;0;9;99;9;;;;;0;9;;;;;;;;;1;9;0;9;;;;;;;;;;;;;;;0;9;1;9;;;0,4;9;0,4;9;;;;;;;;;0;9;0;9
69029001;20221217;0,0;1;28;9;-4,2;1;727;9;-0,6;1;423;9;-2,7;1;-2,40;1;-6,2;9;-5,2;9;1440;9;3,6;1;-2,4;1;1024,8;1;1020,2;1;3,0;1;9,8;1;340;1;8;9;7,1;1;330;1;15;9;;;;;;;;;9,1;1;;;10;9;76;1;1345;9;91;1;1701;9;0;9;1302;9;4,3;9;;;86;1;235;9;411;9;;;;;46;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;1;9;;;0,4;9;0,4;9;;;;;;;;;0;9;0;9
69029001;20221218;0,0;1;0;9;-3,7;1;1807;9;11,7;1;427;9;5,3;1;4,00;1;-6,1;9;-4,8;9;546;9;15,4;1;4,0;1;1027,6;1;1025,7;1;3,9;1;16,8;1;170;9;2253;9;10,3;1;180;9;2242;9;;;;;;;;;15,6;1;;;2253;9;61;1;1624;9;94;1;807;9;0;9;632;9;6,8;9;;;77;1;357;9;598;9;;;;;70;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;1;9;;;0,7;9;0,7;9;;;;;;;;;0;9;0;9
69029001;20221219;0,0;1;5;9;9,9;1;1942;9;15,1;1;1309;9;13,2;1;12,50;1;8,5;9;9,3;9;0;9;5,2;1;12,5;1;1025,0;1;1023,2;1;10,5;1;23,4;1;190;1;1415;9;14,7;1;180;1;1224;9;;;;;;;;;21,9;1;;;1216;9;63;1;1;9;74;1;551;9;0;9;0;9;10,7;9;;;70;1;194;9;436;9;;;;;38;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;2,4;9;2,1;9;;;;;;;;;0;9;0;9
69029001;20221220;2,0;1;427;9;13,6;1;1835;9;15,1;1;1254;9;14,4;1;14,35;1;12,3;9;13,0;9;0;9;1,5;1;14,4;1;1019,9;1;1017,7;1;10,8;1;27,1;1;190;1;322;9;15,5;1;180;1;824;9;;;;;;;;;23,9;1;;;1048;9;61;1;1827;9;78;1;2356;9;0;9;0;9;10,9;9;;;67;1;2;9;143;9;;;;;0;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;3,3;9;3,3;9;;;;;;;;;0;9;0;9
69029001;20221221;1,0;1;77;9;11,5;1;1704;9;16,6;1;1224;9;13,0;1;14,05;1;8,3;9;10,1;9;0;9;5,1;1;14,1;1;1018,1;1;1017,2;1;3,7;1;13,4;1;200;1;412;9;7,9;1;190;1;542;9;;;;;;;;;12,2;1;;;412;9;64;1;1304;9;91;1;2148;9;0;9;1028;9;12,1;9;;;82;1;273;9;518;9;;;;;54;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,6;9;1,5;9;;;;;;;;;0;9;0;9
69029001;20221222;5,4;1;472;9;10,1;1;43;9;15,4;1;1135;9;11,8;1;12,75;1;8,8;9;9,5;9;0;9;5,3;1;12,8;1;1018,3;1;1016,1;1;4,6;1;12,8;1;190;1;1818;9;8,9;1;170;1;1846;9;;;;;;;;;12,3;1;;;1818;9;62;1;1159;9;92;1;18;9;0;9;943;9;11,0;9;;;80;1;43;9;255;9;;;;;8;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,7;9;1,8;9;;;;;;;;;0;9;0;9
69029001;20221223;4,0;1;;;10,1;1;712;9;15,1;1;1334;9;12,8;1;12,60;1;8,1;9;8,8;9;0;9;5,0;1;12,6;1;1017,0;1;1015,9;1;3,3;1;9,5;1;180;1;1620;9;6,1;1;170;1;1336;9;;;;;;;;;8,3;1;;;1620;9;75;1;1339;9;96;1;2302;9;0;9;1180;9;12,6;9;;;86;1;0;9;71;9;;;;;0;9;;;;;;;;;0;9;0;9;0;9;;;;;;;0;9;;;0;9;0;9;0;9;;;0,8;9;0,8;9;;;;;;;;;0;9;0;9
69029001;20221224;0,2;1;52;9;9,6;1;1740;9;14,2;1;1429;9;11,4;1;11,90;1;5,0;9;7,4;9;0;9;4,6;1;11,9;1;1018,9;1;1017,8;1;1,3;1;4,9;1;70;1;1315;9;3,3;1;210;1;41;9;;;;;;;;;4,7;1;;;1316;9;82;1;1527;9;98;1;841;9;0;9;1440;9;12,7;9;;;95;1;139;9;374;9;;;;;27;9;;;;;;;;;0;9;1;9;;;;;;;;;0;9;;;0;9;0;9;1;9;;;0,4;9;0,5;9;;;;;;;;;0;9;0;9
69029001;20221225;0,0;1;0;9;6,5;1;734;9;16,3;1;1228;9;10,5;1;11,40;1;3,6;9;4,9;9;0;9;9,8;1;11,4;1;1018,3;1;1016,5;1;3,6;1;16,8;1;190;1;1010;9;10,4;1;180;1;1049;9;;;;;;;;;16,0;1;;;1010;9;60;1;1417;9;99;1;12;9;0;9;892;9;10,6;9;;;85;1;215;9;426;9;;;;;42;9;;;;;;;;;0;9;1;9;;;;;;;;;0;9;;;0;9;0;9;1;9;;;1,2;9;1,3;9;;;;;;;;;0;9;;
69029001;20221226;2,4;1;88;9;5,5;1;2359;9;14,5;1;1149;9;10,9;1;10,00;1;2,6;9;3,3;9;0;9;9,0;1;10,0;1;1025,1;1;1021,2;1;2,6;1;10,1;1;190;1;823;9;6,7;1;180;1;959;9;;;;;;;;;9,3;1;;;942;9;74;1;1148;9;98;1;58;9;0;9;1204;9;11,4;9;;;88;1;0;9;148;9;;;;;0;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;1;9;;;0,4;9;0,7;9;;;;;;;;;0;9;;
69029001;20221227;0,0;1;0;9;2,3;1;658;9;12,8;1;1411;9;5,7;1;7,55;1;-0,2;9;0,1;9;0;9;10,5;1;7,6;1;1030,6;1;1029,4;1;1,0;1;4,1;1;350;1;1107;9;2,5;1;10;1;1112;9;;;;;;;;;3,9;1;;;1110;9;61;1;1506;9;99;1;535;9;0;9;1137;9;8,2;9;;;90;1;401;9;570;9;;;;;79;9;;;;;;;;;0;9;1;9;;;;;;;;;1;9;;;0;9;0;9;1;9;;;0,7;9;0,8;9;;;;;;;;;0;9;0;9
69029001;20221228;0,2;1;55;9;-1,1;1;703;9;12,0;1;533;9;6,7;1;5,45;1;-4,2;9;-3,4;9;229;9;13,1;1;5,5;1;1023,3;1;1019,0;1;3,9;1;13,8;1;180;9;2255;9;8,5;1;160;1;1426;9;;;;;;;;;12,9;1;;;2255;9;64;1;1207;9;98;1;14;9;0;9;700;9;8,1;9;;;82;1;287;9;509;9;;;;;56;9;;;;;;;;;0;9;1;9;;;;;;;;;0;9;;;0;9;0;9;1;9;;;0,4;9;0,6;9;;;;;;;;;0;9;0;9
69029001;20221229;7,1;1;377;9;9,0;1;2043;9;14,4;1;1212;9;11,4;1;11,70;1;7,6;9;8,2;9;0;9;5,4;1;11,7;1;1017,9;1;1015,6;1;5,4;1;16,6;1;170;1;536;9;9,9;1;180;1;439;9;;;;;;;;;14,6;1;;;536;9;65;1;1426;9;97;1;2306;9;0;9;480;9;10,6;9;;;79;1;93;9;298;9;;;;;18;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,5;9;1,6;9;;;;;;;;;0;9;0;9
69029001;20221230;1,6;1;226;9;4,5;1;252;9;13,4;1;42;9;10,4;1;8,95;1;1,5;9;2,7;9;0;9;8,9;1;9,0;1;1018,7;1;1016,6;1;5,2;1;15,7;1;170;1;1545;9;10,6;1;190;1;1547;9;;;;;;;;;15,2;1;;;1545;9;71;1;2352;9;99;1;754;9;0;9;878;9;10,6;9;;;85;1;0;9;114;9;;;;;0;9;;;;;;;;;0;9;1;9;;;;;;;;;0;9;;;0;9;0;9;1;9;;;0,4;9;0,5;9;;;;;;;;;0;9;0;9
69029001;20221231;0,0;1;0;9;11,5;1;500;9;17,8;1;1217;9;14,7;1;14,65;1;8,2;9;9,9;9;0;9;6,3;1;14,7;1;1022,0;1;1020,2;1;7,7;1;21,0;1;200;9;2357;9;13,6;1;190;9;2332;9;;;;;;;;;20,1;1;;;2357;9;56;1;1255;9;75;1;420;9;0;9;0;9;11,1;9;;;66;1;186;9;449;9;;;;;36;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;3,0;9;2,8;9;;;;;;;;;0;9;0;9
69029001;20230101;0,4;1;0;9;14,5;1;658;9;17,2;1;1144;9;15,4;1;15,85;1;13,4;9;13,9;9;0;9;2,7;1;15,9;1;1022,9;1;1021,0;1;11,2;1;25,3;1;190;1;354;9;14,4;1;200;1;131;9;;;;;;;;;21,9;1;;;354;9;51;1;2058;9;64;1;808;9;0;9;0;9;10,2;9;;;58;1;340;9;525;9;;;;;66;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;4,7;9;4,5;9;;;;;;;;;0;9;0;9
69029001;20230102;12,7;1;766;9;10,4;1;1759;9;15,2;1;1132;9;12,6;1;12,80;1;9,9;9;9,9;9;0;9;4,8;1;12,8;1;1024,9;1;1020,5;1;6,6;1;21,4;1;210;1;610;9;12,2;1;210;1;616;9;;;;;;;;;19,6;1;;;610;9;52;1;351;9;95;1;1836;9;0;9;460;9;10,1;9;;;71;1;0;9;95;9;;;;;0;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;2,4;9;2,5;9;;;;;;;;;0;9;0;9
69029001;20230103;0,0;1;0;9;5,9;1;1751;9;12,3;1;1306;9;7,9;1;9,10;1;0,6;9;2,6;9;0;9;6,4;1;9,1;1;1031,8;1;1029,7;1;1,2;1;6,1;1;340;1;1309;9;4,3;1;340;1;1318;9;;;;;;;;;5,8;1;;;1310;9;66;1;1425;9;98;1;2139;9;0;9;1162;9;9,5;9;;;90;1;227;9;486;9;;;;;44;9;;;;;;;;;0;9;1;9;;;;;;;;;0;9;;;0;9;0;9;1;9;;;0,6;9;0,7;9;;;;;;;;;0;9;0;9
69029001;20230104;0,0;1;96;9;-1,4;1;614;9;10,1;1;1251;9;5,7;1;4,35;1;-2,9;9;-2,9;9;228;9;11,5;1;4,4;1;1033,3;1;1031,2;1;1,1;1;4,5;1;110;1;1234;9;3,0;1;100;1;1411;9;;;;;;;;;4,1;1;;;1226;9;71;1;1203;9;99;1;819;9;0;9;1296;9;8,5;9;;;91;1;289;9;498;9;;;;;56;9;;;;;;;;;0;9;1;9;;;;;;;;;1;9;;;0;9;0;9;1;9;;;0,0;9;0,0;9;;;;;;;;;0;9;0;9
69029001;20230105;1,6;1;184;9;7,8;1;1843;9;11,9;1;1419;9;9,9;1;9,85;1;6,2;9;6,8;9;0;9;4,1;1;9,9;1;1028,6;1;1025,9;1;1,0;1;3,7;1;320;1;2000;9;2,8;1;330;9;2001;9;;;;;;;;;3,5;1;;;2000;9;87;1;1426;9;97;1;728;9;0;9;1440;9;11,4;9;;;94;1;0;9;209;9;;;;;0;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;1;9;;;0,3;9;0,3;9;;;;;;;;;0;9;;
69029001;20230106;1,2;1;57;9;9,3;1;458;9;11,3;1;1224;9;10,2;1;10,30;1;8,1;9;8,7;9;0;9;2,0;1;10,3;1;1025,1;1;1022,3;1;1,2;1;4,6;1;110;9;2312;9;2,6;1;100;9;2324;9;;;;;;;;;4,0;1;;;2312;9;81;1;0;9;98;1;516;9;0;9;1440;9;11,3;9;;;91;1;0;9;184;9;;;;;0;9;;;;;;;;;0;9;1;9;;;;;;;;;0;9;;;0;9;0;9;1;9;;;0,5;9;0,4;9;;;;;;;;;0;9;;
69029001;20230107;0,4;1;86;9;7,4;1;156;9;14,1;1;1154;9;11,9;1;10,75;1;2,4;9;4,4;9;0;9;6,7;1;10,8;1;1017,1;1;1012,9;1;8,7;1;20,6;1;160;1;843;9;12,5;1;180;1;1236;9;;;;;;;;;19,3;1;;;843;9;60;1;1146;9;92;1;153;9;0;9;218;9;9,6;9;;;70;1;276;9;540;9;;;;;53;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;2,0;9;2,0;9;;;;;;;;;0;9;0;9
69029001;20230108;1,0;1;181;9;11,1;1;627;9;13,4;1;1002;9;12,1;1;12,25;1;9,4;9;9,6;9;0;9;2,3;1;12,3;1;1007,9;1;1003,9;1;7,5;1;21,1;1;200;1;201;9;12,1;1;190;1;204;9;;;;;;;;;19,9;1;;;210;9;60;1;20;9;87;1;1836;9;0;9;493;9;10,6;9;;;75;1;18;9;247;9;;;;;3;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;0;9;0;9;0;9;;;2,1;9;2,0;9;;;;;;;;;0;9;0;9
69029001;20230109;0,8;1;27;9;5,0;1;610;9;10,3;1;1119;9;7,5;1;7,65;1;0,5;9;2,5;9;0;9;5,3;1;7,7;1;1014,5;1;1005,8;1;3,5;1;14,3;1;280;1;1228;9;9,5;1;290;1;1233;9;;;;;;;;;13,5;1;;;1228;9;57;1;1006;9;85;1;1251;9;0;9;52;9;7,2;9;;;70;1;163;9;389;9;;;;;31;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,5;9;1,4;9;;;;;;;;;0;9;0;9
69029001;20230110;0,0;1;2;9;3,6;1;558;9;10,0;1;1058;9;7,4;1;6,80;1;1,0;9;2,2;9;0;9;6,4;1;6,8;1;1026,2;1;1023,2;1;1,9;1;6,8;1;280;1;139;9;4,4;1;320;1;158;9;;;;;;;;;6,2;1;;;139;9;52;1;1353;9;89;1;600;9;0;9;302;9;7,1;9;;;70;1;247;9;523;9;;;;;47;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,0;9;1,1;9;;;;;;;;;0;9;0;9
69029001;20230111;1,8;1;234;9;4,2;1;1800;9;8,2;1;1503;9;5,9;1;6,20;1;0,7;9;2,3;9;0;9;4,0;1;6,2;1;1024,8;1;1021,7;1;1,3;1;5,3;1;170;1;41;9;2,9;1;130;1;919;9;;;;;;;;;4,8;1;;;41;9;61;1;22;9;98;1;1812;9;0;9;830;9;7,8;9;;;84;1;0;9;120;9;;;;;0;9;;;;;;;;;0;9;1;9;;;;;;;;;0;1;;;;;0;9;1;9;;;0,6;9;0,6;9;;;;;;;;;0;9;0;9
69029001;20230112;0,6;1;105;9;0,5;1;445;9;11,8;1;1244;9;6,5;1;6,15;1;-0,6;9;-0,6;9;0;9;11,3;1;6,2;1;1025,8;1;1022,7;1;1,5;1;6,0;1;190;1;1123;9;4,1;1;180;1;1145;9;;;;;;;;;5,8;1;;;1123;9;62;1;1314;9;99;1;507;9;0;9;1020;9;8,3;9;;;86;1;148;9;462;9;;;;;28;9;;;;;;;;;0;9;1;9;;;;;;;;;1;9;;;0;9;0;9;1;9;;;0,4;9;0,6;9;;;;;;;;;0;9;0;9
69029001;20230113;0,6;1;89;9;5,9;1;2217;9;11,9;1;1416;9;8,1;1;8,90;1;2,5;9;4,0;9;0;9;6,0;1;8,9;1;1024,0;1;1020,6;1;2,1;1;7,1;1;170;1;346;9;4,9;1;190;1;221;9;;;;;;;;;6,4;1;;;213;9;70;1;1026;9;95;1;2244;9;0;9;952;9;9,0;9;;;84;1;85;9;334;9;;;;;16;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;0;9;0;9;;;0,9;9;1,0;9;;;;;;;;;0;9;0;9
69029001;20230114;1,2;1;171;9;2,1;1;621;9;11,0;1;1905;9;7,8;1;6,55;1;-0,3;9;0,4;9;0;9;8,9;1;6,6;1;1020,5;1;1014,5;1;4,2;1;13,9;1;170;9;2357;9;9,2;1;170;9;2349;9;;;;;;;;;13,1;1;;;2357;9;53;1;1905;9;96;1;300;9;0;9;601;9;7,8;9;;;75;1;14;9;310;9;;;;;3;9;;;;;;;;;0;9;0;9;;;;;;;;;1;9;;;0;9;0;9;0;9;;;1,1;9;1,3;9;;;;;;;;;0;9;0;9
69029001;20230115;3,6;1;181;9;4,8;1;1717;9;10,5;1;617;9;6,9;1;7,65;1;2,7;9;4,1;9;0;9;5,7;1;7,7;1;1015,3;1;1011,4;1;4,3;1;17,0;1;180;1;449;9;9,9;1;170;1;320;9;;;;;;;;;14,9;1;;;449;9;57;1;252;9;90;1;810;9;0;9;652;9;7,6;9;;;76;1;138;9;229;9;;;;;26;9;;;;;;;;;0;9;0;9;;;;;;;;;0;1;;;0;9;0;9;0;9;;;1,4;9;1,3;9;;;;;;;;;0;9;0;9
69029001;20230116;1,4;1;60;9;1,7;1;139;9;9,2;1;1245;9;5,3;1;5,45;1;-0,9;9;0,3;9;0;9;7,5;1;5,5;1;998,1;1;994,1;1;6,3;1;20,2;1;180;1;947;9;12,5;1;180;1;832;9;;;;;;;;;18,7;1;;;815;9;56;1;1243;9;87;1;1;9;0;9;248;9;6,3;9;;;72;1;114;9;383;9;;;;;21;9;;;;;;;;;0;9;0;9;;;;;;;;;1;9;;;0;9;0;9;0;9;;;1,6;9;1,5;9;;;;;;;;;0;9;0;9
69029001;20230117;1,6;1;83;9;1,2;1;36;9;10,7;1;1225;9;5,6;1;5,95;1;-1,8;9;-0,8;9;0;9;9,5;1;6,0;1;988,1;1;985,2;1;4,2;1;15,3;1;180;1;1045;9;9,9;1;180;1;1050;9;;;;;;;;;14,1;1;;;1045;9;40;1;1341;9;92;1;624;9;1;9;613;9;6,7;9;;;75;1;147;9;528;9;;;;;27;9;;;;;;;;;0;9;0;9;;;;;;;;;1;9;;;0;9;0;9;0;9;;;1,4;9;1,5;9;;;;;;;;;0;9;;
69029001;20230118;1,6;1;282;9;0,5;1;1747;9;3,2;1;1331;9;1,3;1;1,85;1;-1,8;9;-0,3;9;246;9;2,7;1;1,9;1;1001,0;1;991,0;1;3,3;1;11,9;1;340;1;1056;9;8,3;1;330;1;1104;9;;;;;;;;;11,5;1;;;1056;9;63;1;1524;9;95;1;925;9;0;9;1016;9;5,6;9;;;83;1;78;9;216;9;;;;;15;9;;;;;;;;;1;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;0,7;9;0,6;9;;;;;;;;;0;9;0;9
69029001;20230119;1,2;1;151;9;-3,9;1;307;9;2,8;1;1311;9;-0,9;1;-0,55;1;-7,2;9;-5,5;9;977;9;6,7;1;-0,6;1;1011,0;1;1008,5;1;1,4;1;5,5;1;140;1;1413;9;3,0;1;90;1;1408;9;;;;;;;;;4,8;1;;;1413;9;78;1;1443;9;96;1;2104;9;0;9;1342;9;5,2;9;;;90;1;32;9;335;9;;;;;6;9;;;;;;;;;1;9;0;9;;;;;;;;;1;9;;;;;0;9;1;9;;;0,4;9;0,5;9;;;;;;;;;3;9;0;9
69029001;20230120;5,2;1;;;-3,5;1;2237;9;3,4;1;1252;9;0,5;1;-0,05;1;-8,4;9;-6,6;9;527;9;6,9;1;-0,1;1;1019,2;1;1011,6;1;2,6;1;8,7;1;40;1;1345;9;5,5;1;360;1;1019;9;;;;;;;;;8,0;1;;;1015;9;70;1;1422;9;96;1;1;9;0;9;1134;9;5,4;9;;;86;1;53;9;388;9;;;;;10;9;;;;;;;;;1;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;0,4;9;0,5;9;;;;;;;;;1;9;0;9
69029001;20230121;0,0;1;0;9;-1,2;1;209;9;3,3;1;1358;9;0,9;1;1,05;1;-0,5;9;-2,9;9;320;9;4,5;1;1,1;1;1021,3;1;1019,3;1;6,0;1;19,0;1;350;1;1613;9;10,3;1;350;1;1452;9;;;;;;;;;17,6;1;;;1613;9;59;1;1449;9;97;1;34;9;0;9;677;9;5,2;9;;;81;1;424;9;784;9;;;;;78;9;;;;;;;;;1;9;0;9;;;;;;;;;;;;;0;9;0;9;1;9;;;0,9;9;0,9;9;;;;;;;;;3;9;1;9
69029001;20230122;0,0;1;0;9;-0,9;1;236;9;1,8;1;1314;9;0,5;1;0,45;1;-2,1;9;-1,4;9;575;9;2,7;1;0,5;1;1026,4;1;1023,7;1;7,3;1;14,9;1;330;1;215;9;9,4;1;340;1;811;9;;;;;;;;;13,3;1;;;126;9;70;1;1308;9;82;1;2145;9;0;9;508;9;4,9;9;;;78;1;8;9;232;9;;;;;1;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;1,0;9;0,9;9;;;;;;;;;0;9;0;9
69029001;20230123;0,0;1;0;9;0,8;1;5;9;2,5;1;1256;9;1,7;1;1,65;1;0,1;9;0,5;9;0;9;1,7;1;1,7;1;1026,3;1;1024,7;1;5,4;1;12,9;1;340;1;1347;9;8,2;1;350;1;1350;9;;;;;;;;;12,4;1;;;1243;9;67;1;1431;9;84;1;31;9;0;9;612;9;5,3;9;;;77;1;0;9;128;9;;;;;0;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;0,9;9;0,9;9;;;;;;;;;0;9;0;9
69029001;20230124;0,0;1;0;9;1,0;1;609;9;4,4;1;1316;9;3,0;1;2,70;1;-0,1;9;0,5;9;0;9;3,4;1;2,7;1;1031,1;1;1027,6;1;1,9;1;4,9;1;320;1;1604;9;3,8;1;340;1;1545;9;;;;;;;;;4,6;1;;;1536;9;72;1;1649;9;89;1;615;9;0;9;763;9;6,1;9;;;80;1;0;9;222;9;;;;;0;9;;;;;;;;;0;9;0;9;;;;;;;;;0;9;;;0;9;0;9;0;9;;;0,6;9;0,6;9;;;;;;;;;0;9;0;9
69029001;20230125;0,0;1;0;9;2,6;1;632;9;3,5;1;1213;9;2,9;1;3,05;1;1,8;9;2,2;9;0;9;0,9;1;3,1;1;1028,8;1;1023,9;1;2,2;1;6,2;1;340;1;1046;9;4,3;1;330;1;1048;9;;;;;;;;;6,0;1;;;1046;9;65;1;1416;9;88;1;2321;9;0;9;754;9;6,0;9;;;80;1;0;9;72;9;;;;;0;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;0,7;9;0,6;9;;;;;;;;;0;9;0;9
69029001;20230126;0,0;1;0;9;1,3;1;1721;9;2,4;1;1144;9;1,6;1;1,85;1;0,8;9;1,1;9;0;9;1,1;1;1,9;1;1021,0;1;1019,9;1;5,7;1;12,9;1;340;9;2025;9;9,0;1;330;9;2032;9;;;;;;;;;12,3;1;;;2025;9;75;1;1817;9;91;1;56;9;0;9;770;9;5,6;9;;;81;1;0;9;87;9;;;;;0;9;;;;;;;;;0;9;0;9;;;;;;;;;;;;;;;0;9;0;9;;;0,8;9;0,7;9;;;;;;;;;0;9;0;9
